date_time,WS_10_mean,WS_10_min,WS_10_max,WS_10_stdv,WS_40a_mean,WS_40a_min,WS_40a_max,WS_40a_stdv,WS_20_mean,WS_20_min,WS_20_max,WS_20_stdv,WD_20_mean,WD_20_min,WD_20_max,WD_20_stdv,WS_60_mean,WS_60_min,WS_60_max,WS_60_stdv,WD_60_mean,WD_60_min,WD_60_max,WD_60_stdv,Tair_mean,Tair_min,Tair_max,Tair_stdv,Tgrad_mean,Tgrad_min,Tgrad_max,Tgrad_stdv,Pbaro_mean,Pbaro_min,Pbaro_max,Pbaro_stdv,RH_mean,RH_min,RH_max,RH_stdv
2020-06-14 16:10:00,5.6922,3.6393,8.2908,0.9849,7.3825,5.4919,8.9011,0.75,6.5576,4.2428,8.5868,0.8682,265.62,248.22,280.72,5.355,8.1341,6.4113,9.8197,0.5621,268.52,250.22,279.22,4.55,13.63,13.53,13.73,0.0356,-0.442,-0.51,-0.40299999999999997,0.012,990.9,990.8,991.1,0.05,86.1,84.5,87.3,0.7232
2020-06-14 17:10:00,6.8706,4.2595,9.2212,0.9154,9.7751,7.6614,11.0706,0.636,8.1648,5.484,10.4485,0.8105,263.82,250.32,275.52,5.143,10.8051,9.2,11.9888,0.5522,268.82,261.02,278.22,2.7760000000000002,11.96,11.84,12.04,0.0343,-0.046,-0.22399999999999998,-0.01,0.057999999999999996,991.1,991.0,991.3,0.059000000000000004,99.1,96.4,99.7,0.6614
2020-06-14 18:10:00,4.7693,3.0191,6.4302,0.7281,7.1841,5.8018,8.5912,0.5083,5.6639,3.9325,7.0354,0.677,271.22,254.02,283.52,4.331,8.1961,7.031000000000001,9.2,0.4127,273.52,268.22,279.12,1.785,0.91,0.75,1.16,0.0996,-0.01,-0.01,-0.01,0.0,991.3,991.1,991.5,0.0638,98.9,98.7,99.1,0.0708
2020-06-14 19:10:00,5.9092,3.9494,8.2908,0.9129,7.9961,6.1118,10.4507,1.0463,6.8368,4.2428,9.2074,0.978,309.42,334.418,330.82,16.93,8.7352,7.031000000000001,11.0592,0.8912,309.72,335.209,330.82,14.56,6.08,2.79,11.36,3.452,-0.26,-0.51,-0.153,0.055,991.6,991.0,992.0,0.2931,97.3,95.6,99.8,1.42
2020-06-14 20:10:00,3.9326,2.7089999999999996,5.81,0.508,5.7399,4.5621,7.9713,0.6353,4.9552,3.6223,6.4148,0.5666,288.92,263.22,304.52,7.898,6.1386,5.1718,8.2704,0.6519,289.92,276.52,301.82,4.874,11.88,11.77,12.01,0.0437,0.302,0.16899999999999998,0.491,0.054000000000000006,991.7,991.5,991.9,0.0841,95.3,95.0,95.4,0.0885
2020-06-14 21:10:00,3.9599,3.0191,4.5696,0.307,5.7461,4.5621,7.3515,0.4791,4.6971,3.9325,5.484,0.2991,287.72,281.12,293.22,2.8289999999999997,6.8079,5.1718,9.2,0.722,291.02,282.02,300.92,3.2230000000000003,12.32,12.04,12.52,0.1407,0.963,0.563,1.281,0.174,992.0,991.9,992.2,0.0549,86.7,84.7,89.2,1.314
2020-06-14 22:10:00,4.2055,3.0191,4.8797,0.3324,6.5889999999999995,6.1118,7.3515,0.2765,5.5708,4.8634,6.1045,0.2116,292.62,287.62,304.42,2.708,7.3718,6.7211,7.9606,0.2869,290.32,286.12,297.02,2.062,12.22,12.18,12.32,0.0333,1.04,0.922,1.209,0.068,991.8,991.6,991.9,0.0502,89.6,89.0,89.9,0.2509
2020-06-14 23:10:00,5.1079,3.6393,6.7403,0.6177,8.0023,7.3515,8.9011,0.3632,6.5389,5.1737,7.656000000000001,0.47100000000000003,266.42,253.72,277.82,4.297,8.7352,7.6507,9.2,0.3074,269.52,263.82,274.12,2.12,12.57,12.42,12.76,0.0675,0.473,0.276,0.635,0.087,992.2,992.0,992.3,0.062,91.8,90.8,92.7,0.6303
2020-06-15 00:10:00,5.2704,3.6393,7.3605,0.7058,7.5064,5.8018,9.5209,0.6527,6.3341,4.8634,8.5868,0.61,267.02,248.22,280.62,5.172999999999999,8.413,6.7211,10.4395,0.8503,261.32,248.42,273.42,4.305,10.64,10.55,10.85,0.0736,-0.021,-0.18899999999999997,0.133,0.10400000000000001,993.1,992.9,993.2,0.0538,89.5,88.4,91.0,0.5706
2020-06-15 01:10:00,3.3571,2.0887,4.5696,0.5253,5.2378,4.2522,6.1118,0.4029,4.3905,3.6223,5.7942,0.4027,337.30800000000005,334.39300000000003,330.82,9.65,5.0739,4.2423,6.1014,0.3793,325.62,332.616,330.82,6.066,10.81,10.62,11.16,0.1427,-0.044000000000000004,-0.153,0.133,0.095,992.6,992.3,992.9,0.1373,85.2,79.8,89.0,2.888
2020-06-15 02:10:00,3.1183,2.3988,3.9494,0.3355,4.9849,3.9423,6.1118,0.4488,3.8748,3.0017,5.484,0.4021,305.82,293.22,317.32,4.475,5.5375,4.5521,6.4113,0.34700000000000003,304.52,296.12,315.92,3.423,10.62,10.48,10.82,0.0909,0.532,0.348,0.778,0.154,992.8,992.7,993.0,0.0574,89.5,88.3,90.5,0.8109999999999999
2020-06-15 03:10:00,2.6345,1.1584,5.1898,0.8398,3.6497,2.0827,6.1118,1.0525,3.1556,1.7605,5.7942,0.9203,179.22,126.92,210.22,21.43,3.8531,2.3831,6.4113,1.0975,182.52,124.72,209.62,23.06,9.91,9.8,10.14,0.0996,-0.264,-0.40299999999999997,-0.153,0.064,993.9,993.7,994.0,0.0677,90.6,89.7,92.2,0.6332
2020-06-15 04:10:00,2.1309,1.4685,2.7089999999999996,0.2158,2.2296,0.5331,3.0125,0.4661,2.2868,1.4503,2.6914,0.2507,222.52,211.12,236.52,6.082999999999999,2.0187,0.8338,3.3127,0.6123,203.02,165.82,234.52,14.13,9.75,9.67,9.84,0.0331,-0.114,-0.153,0.062,0.055999999999999994,993.7,993.6,993.9,0.0451,91.3,90.4,92.2,0.4199
2020-06-15 05:10:00,2.3666,1.7786,2.7089999999999996,0.2115,3.9813,3.3224,4.5621,0.251,3.3306,3.0017,3.6223,0.2035,170.12,165.72,175.62,2.733,4.5168,3.9324,5.1718,0.2615,164.12,160.82,168.62,1.651,10.62,10.55,10.76,0.0273,0.59,0.42,0.778,0.1,994.2,994.1,994.3,0.0503,91.4,90.6,92.4,0.4038
2020-06-15 06:10:00,2.9167,1.7786,4.2595,0.4924,5.0518,3.6324,6.4217,0.551,3.8258,2.3811,5.1737,0.5455,159.02,144.32,173.82,5.008,5.9651,4.5521,7.031000000000001,0.5317,156.92,150.62,163.92,2.4130000000000003,10.99,10.89,11.1,0.0364,0.253,0.133,0.348,0.075,994.8,994.7,994.9,0.0449,88.8,88.5,89.1,0.1695
2020-06-15 07:10:00,2.8473,2.0887,3.3292,0.2208,4.5435,3.9423,5.182,0.27399999999999997,3.7309,3.312,4.2428,0.1967,125.22,120.02,132.52,2.001,5.178,4.5521,6.1014,0.308,123.92,120.32,127.82,1.9180000000000001,11.4,11.3,11.5,0.0586,0.843,0.778,0.993,0.073,995.6,995.5,995.8,0.0662,82.4,81.5,83.0,0.4696
2020-06-15 08:10:00,3.1505,2.3988,3.6393,0.258,5.5601,5.182,6.1118,0.1897,4.3496,3.9325,4.8634,0.1824,125.22,120.02,131.82,2.6189999999999998,6.3307,6.1014,6.7211,0.1692,122.72,119.92,125.32,1.462,11.9,11.78,12.05,0.0469,1.133,0.993,1.209,0.078,996.2,996.0,996.4,0.0577,81.1,80.8,81.5,0.2366
2020-06-15 09:10:00,2.7772,1.4685,4.5696,0.5222,3.6324,2.0827,5.8018,0.7209,3.1022,1.7605,4.8634,0.5864,85.52,63.42,116.12,9.74,4.021,3.0028,5.7916,0.6042,92.72,75.82,110.72,6.541,11.23,11.09,11.39,0.0737,-0.428,-0.546,-0.29600000000000004,0.086,996.6,996.4,996.7,0.0518,91.5,90.2,92.4,0.6136
2020-06-15 10:10:00,3.5785,1.7786,4.8797,0.725,4.3774,2.0827,5.8018,0.6291,3.971,1.7605,5.7942,0.6957,109.82,93.02,135.62,7.246,4.6079,3.0028,6.1014,0.5274,117.32,100.72,142.92,7.417999999999999,11.18,11.15,11.32,0.0358,-0.623,-0.867,-0.546,0.094,997.4,997.2,997.5,0.067,91.8,90.7,93.1,0.6789
2020-06-15 11:10:00,5.2332,2.3988,8.2908,1.0581,6.2419,4.2522,8.5912,0.9496,5.8749,4.2428,7.9662,0.9842,94.52,75.22,121.62,7.257999999999999,6.4423,4.2423,8.5803,0.9314,99.32,69.02,118.52,6.414,12.0,11.83,12.2,0.1043,-0.77,-0.9740000000000001,-0.581,0.11699999999999999,997.9,997.7,998.0,0.0535,87.9,86.0,90.2,0.9390000000000001
2020-06-15 12:10:00,4.6459,2.7089999999999996,6.7403,0.97,5.6593,3.3224,7.3515,0.7977,5.1333,3.0017,7.3457,1.0035,90.42,48.89,123.32,10.92,5.7172,3.3127,7.6507,0.6891,92.62,73.02,117.52,8.1,12.52,12.41,12.64,0.0323,-0.934,-1.258,-0.581,0.182,997.5,997.4,997.7,0.0614,86.3,84.1,87.9,0.9620000000000001
2020-06-15 13:10:00,4.0982,2.0887,6.4302,0.9471,4.846,2.3927,6.7316,0.9676,4.5419,2.0708,6.7251,0.9631,96.82,60.02,132.82,9.67,4.9239999999999995,2.693,6.4113,0.8862,103.32,77.92,128.82,8.97,12.93,12.68,13.53,0.2429,-0.946,-1.365,-0.867,0.12300000000000001,997.0,996.9,997.1,0.0604,85.1,82.4,87.1,0.945
2020-06-15 14:10:00,4.925,2.7089999999999996,7.6706,0.9849,6.2915,3.3224,8.9011,0.9893,5.5895,3.0017,8.8971,1.0798,97.62,65.62,118.72,9.48,6.6034,4.5521,8.5803,0.7908,99.12,78.22,125.72,6.398,13.17,12.98,13.43,0.102,-0.929,-1.33,-0.653,0.177,996.4,996.2,996.5,0.0597,78.41,75.8,80.5,0.866
2020-06-15 15:10:00,4.7879,2.3988,7.3605,0.9489,6.0312,4.5621,7.6614,0.6911,5.484,3.6223,7.656000000000001,0.8713,106.22,84.42,130.92,7.935,6.0085,4.2423,7.6507,0.6383,105.82,96.52,118.52,4.877,13.31,13.22,13.39,0.0413,-0.797,-0.867,-0.581,0.062,996.3,996.2,996.5,0.0415,76.74,74.48,78.49,1.0590000000000002
2020-06-15 16:10:00,4.6366,2.7089999999999996,7.0504,0.7653,6.0374,3.9423,7.6614,0.737,5.3412,3.0017,7.656000000000001,0.8942,111.12,87.82,138.82,9.21,6.3183,4.5521,7.6507,0.5416,113.42,89.32,130.22,7.1339999999999995,13.14,13.02,13.26,0.0346,-0.569,-0.7959999999999999,-0.439,0.053,996.5,996.4,996.6,0.0551,80.5,79.78,81.3,0.3594
2020-06-15 17:10:00,4.6397,3.0191,6.7403,0.6965,6.9424,5.4919,7.9713,0.4922,5.6205,3.6223,7.0354,0.6621,106.22,90.72,126.52,5.822,7.471,6.1014,8.5803,0.4319,108.82,101.02,117.72,2.9730000000000003,12.74,12.65,12.79,0.0449,-0.205,-0.29600000000000004,-0.046,0.035,996.7,996.7,996.9,0.0443,84.2,83.2,85.0,0.5528
2020-06-15 18:10:00,3.7478,2.3988,5.1898,0.5563,6.8742,5.8018,7.6614,0.3446,5.0576,3.9325,6.4148,0.4903,114.82,99.12,126.12,4.455,7.7375,6.7211,8.2704,0.2436,111.62,109.32,115.42,1.025,12.44,12.31,12.59,0.0394,0.737,0.635,0.8140000000000001,0.057999999999999996,997.5,997.3,997.7,0.0741,85.6,85.0,86.5,0.3852
2020-06-15 19:10:00,3.6827,2.7089999999999996,4.5696,0.3883,6.806,5.8018,7.3515,0.2758,5.1129,3.9325,5.7942,0.3152,98.22,89.22,107.52,2.823,7.3471,7.031000000000001,7.6507,0.1766,98.12,96.82,99.22,0.659,12.13,12.08,12.29,0.0247,0.887,0.778,0.993,0.057,998.1,997.9,998.2,0.0447,92.6,91.9,93.7,0.5466
2020-06-15 20:10:00,3.6008,2.3988,4.5696,0.4093,6.7316,5.8018,7.6614,0.2746,5.1253,4.2428,6.1045,0.3215,96.62,87.12,112.42,2.911,7.6941,7.031000000000001,8.5803,0.2937,94.02,89.42,97.62,1.285,12.1,11.98,12.19,0.0387,1.229,1.0290000000000001,1.281,0.066,998.6,998.5,998.7,0.0459,86.2,85.1,88.2,0.6863
2020-06-15 21:10:00,4.0902,3.0191,5.1898,0.431,7.0229,6.1118,7.9713,0.2808,5.6329,4.5531,6.7251,0.3022,84.62,78.12,94.82,2.222,7.9916,7.3409,8.5803,0.2776,85.72,81.02,90.62,1.2329999999999999,11.96,11.85,12.05,0.033,0.995,0.922,1.065,0.024,998.8,998.6,998.9,0.0433,86.0,85.7,86.5,0.1664
2020-06-15 22:10:00,3.6907,2.7089999999999996,4.5696,0.3163,6.1366,5.4919,6.7316,0.2703,4.9813,4.5531,5.484,0.2184,79.92,72.82,86.92,2.267,7.0558,6.4113,7.6507,0.2677,82.22,76.42,87.22,1.926,11.78,11.71,11.91,0.048,0.852,0.778,0.9570000000000001,0.065,998.9,998.8,999.0,0.038,89.3,88.4,89.8,0.3914
2020-06-15 23:10:00,3.8080000000000003,2.7089999999999996,5.4999,0.5328,6.5705,5.182,7.9713,0.4258,5.1737,3.9325,6.4148,0.4481,85.02,72.32,104.02,4.365,7.5454,6.1014,8.5803,0.44,82.62,73.52,91.62,2.7460000000000004,11.84,11.74,11.98,0.0521,0.925,0.778,1.0290000000000001,0.054000000000000006,998.8,998.7,998.9,0.0584,89.1,87.9,90.2,0.40399999999999997
2020-06-16 00:10:00,3.3961,2.3988,5.1898,0.4794,6.2543,5.182,7.3515,0.5083,4.5748,3.312,6.4148,0.5337,83.22,66.92,99.92,4.67,7.6259,6.1014,8.2704,0.4264,82.62,76.92,90.62,2.17,11.73,11.64,11.88,0.0467,0.9159999999999999,0.778,1.0290000000000001,0.067,998.9,998.7,999.0,0.0489,90.7,89.7,92.0,0.5525
2020-06-16 01:10:00,5.1172,3.9494,6.1201,0.4528,7.5002,6.7316,8.2812,0.2975,6.4769,5.1737,7.3457,0.3264,83.12,75.02,92.52,2.474,8.5307,7.9606,9.2,0.2466,81.32,77.12,83.02,0.9159999999999999,11.74,11.57,11.85,0.0538,1.056,0.993,1.209,0.047,998.5,998.3,998.6,0.0541,87.2,86.1,88.7,0.6211
2020-06-16 02:10:00,5.5743,3.9494,7.0504,0.5613,8.7275,7.6614,10.1408,0.39299999999999996,7.1781,5.7942,7.9662,0.3835,85.92,77.02,94.92,2.8160000000000003,9.8879,8.8902,10.7493,0.3346,81.12,77.12,85.12,1.072,11.89,11.74,12.05,0.0447,1.3159999999999998,1.209,1.3530000000000002,0.038,998.0,997.9,998.1,0.0573,85.8,85.0,86.6,0.2483
2020-06-16 03:10:00,4.8443,3.3292,6.4302,0.4763,7.4135,6.7316,8.5912,0.3322,6.1914,4.8634,7.3457,0.381,89.42,76.72,98.02,2.987,8.4997,7.031000000000001,9.5099,0.3681,82.62,77.12,91.52,1.8619999999999999,11.65,11.54,11.78,0.0539,0.9570000000000001,0.778,1.065,0.059000000000000004,997.9,997.8,998.0,0.0485,82.5,81.9,84.1,0.4806
2020-06-16 04:10:00,4.5076,3.0191,6.1201,0.6078,7.5932,6.4217,8.9011,0.5448,5.9246,4.2428,7.3457,0.5511,87.12,73.82,103.82,4.85,8.8034,7.031000000000001,10.4395,0.6358,81.22,72.32,90.52,2.863,11.46,11.3,11.68,0.0729,1.103,0.85,1.3880000000000001,0.163,997.3,997.2,997.5,0.0454,83.2,82.1,84.5,0.5127
2020-06-16 05:10:00,5.0763,2.7089999999999996,7.0504,0.8584,8.5168,6.4217,10.4507,0.6905,6.5638,3.9325,8.8971,0.8216,82.82,65.02,109.32,6.4079999999999995,9.9375,7.3409,10.7493,0.5584,84.22,76.12,93.42,2.459,11.19,11.0,11.37,0.0792,0.802,0.635,0.993,0.076,997.1,997.0,997.3,0.051,90.8,88.3,92.5,1.026
2020-06-16 06:10:00,5.0285,3.3292,7.0504,0.6642,7.9217,6.7316,9.211,0.4246,6.3217,4.5531,7.9662,0.5933,88.92,75.22,104.32,4.6,9.0513,7.6507,9.8197,0.4127,85.32,74.12,93.62,2.883,10.87,10.76,11.0,0.0398,0.932,0.778,1.0290000000000001,0.062,997.0,996.9,997.1,0.0491,88.4,87.5,89.0,0.3412
2020-06-16 07:10:00,5.0769,3.3292,7.0504,0.6971,8.1573,7.0415,9.211,0.5386,6.5079,4.5531,7.9662,0.6286,82.82,63.42,98.32,4.5489999999999995,9.5161,7.9606,10.4395,0.5286,81.12,75.72,89.22,2.214,11.02,10.89,11.17,0.078,1.187,0.922,1.3530000000000002,0.142,997.1,996.9,997.3,0.0624,84.9,84.0,86.0,0.5632
2020-06-16 08:10:00,5.0087,3.6393,7.3605,0.7194,8.6903,7.0415,10.1408,0.6502,6.5141,4.5531,8.2765,0.7434,76.02,58.42,91.02,5.492999999999999,10.2226,8.5803,11.369000000000002,0.598,77.12,70.62,82.92,2.0380000000000003,11.4,11.3,11.57,0.0597,1.815,1.496,2.145,0.188,997.2,997.1,997.3,0.0522,78.07,75.66,79.91,1.018
2020-06-16 09:10:00,5.2456,3.3292,7.0504,0.7666,7.3577,6.1118,8.5912,0.3676,6.2473,4.5531,7.656000000000001,0.5759,79.92,57.92,100.62,4.894,8.4688,7.3409,9.5099,0.3396,74.92,71.42,81.42,1.6580000000000001,11.77,11.6,12.11,0.1094,0.815,0.635,1.3530000000000002,0.10099999999999999,997.6,997.5,997.8,0.057,74.86,72.79,75.44,0.4894
2020-06-16 10:10:00,4.6719,2.7089999999999996,6.4302,0.6984,5.8452,4.2522,7.0415,0.5368,5.3599,3.6223,6.7251,0.5715,81.52,68.72,95.12,4.565,6.1014,4.5521,7.3409,0.4976,77.32,58.82,88.62,4.593,12.14,11.9,12.37,0.11900000000000001,-0.33799999999999997,-0.581,-0.153,0.091,997.8,997.7,997.9,0.0457,73.74,70.23,79.24,2.181
2020-06-16 11:10:00,5.3634,3.3292,8.2908,0.8788,6.4155,3.9423,8.9011,1.05,5.906000000000001,3.0017,8.2765,0.9178,67.42,42.95,88.22,8.13,6.9195,4.5521,9.8197,1.0517,63.92,34.63,86.42,8.06,13.52,13.32,13.8,0.1356,-0.7140000000000001,-1.08,-0.51,0.14400000000000002,997.6,997.5,997.7,0.0533,71.61,64.75,78.29,3.4989999999999997
2020-06-16 12:10:00,6.6039,3.6393,8.911,0.9917,7.6304,4.5621,9.5209,0.9620000000000001,7.2588,4.5531,9.2074,0.9637,68.52,38.98,89.82,8.39,7.8056,5.4817,9.8197,0.8323,70.22,45.1,87.22,7.932,15.04,14.89,15.23,0.07400000000000001,-0.8740000000000001,-1.08,-0.7240000000000001,0.09,997.1,996.9,997.3,0.069,60.77,57.07,65.91,1.983
2020-06-16 13:10:00,6.4674,3.6393,8.6009,1.0109,7.8164,5.8018,9.211,0.6285,7.3146,4.2428,9.2074,0.8936,55.42,34.56,82.52,7.544,7.9358,6.4113,9.5099,0.5695,59.12,47.8,79.32,4.871,15.85,15.63,16.0,0.0764,-0.958,-1.2229999999999999,-0.795,0.09,996.4,996.2,996.6,0.0601,56.9,52.77,60.12,1.321
2020-06-16 14:10:00,5.3448,3.3292,7.0504,0.6915,6.1614,4.8721,7.6614,0.5132,5.8191,3.6223,7.3457,0.6156,64.02,43.26,86.32,8.29,6.1758,4.862,7.3409,0.5354,68.32,55.82,80.32,4.981,16.64,16.55,16.86,0.0478,-0.8170000000000001,-0.938,-0.653,0.07400000000000001,995.8,995.6,995.9,0.0528,53.98,50.8,55.84,1.041
2020-06-16 15:10:00,5.0782,2.7089999999999996,7.6706,1.0829,6.1366,4.2522,7.6614,0.8566,5.6825,3.312,7.9662,1.1369,66.42,41.51,86.32,8.58,6.3307,3.9324,7.9606,0.7641,68.22,48.68,84.62,6.345,16.83,16.66,17.0,0.0747,-0.866,-1.08,-0.688,0.063,995.3,995.1,995.4,0.057999999999999996,55.89,53.87,57.85,0.8240000000000001
2020-06-16 16:10:00,5.5557,2.7089999999999996,7.6706,0.9204,7.2399,5.8018,8.5912,0.5405,6.632000000000001,3.9325,8.2765,0.8142,70.82,47.85,92.32,6.599,7.3842,6.1014,8.5803,0.489,73.62,64.32,82.52,3.6839999999999997,16.8,16.73,16.9,0.0309,-0.605,-0.653,-0.581,0.032,995.2,995.0,995.3,0.0567,57.95,57.41,59.04,0.3305
2020-06-16 17:10:00,5.5867,3.3292,7.6706,0.8652,8.0333,6.4217,9.211,0.5058,6.7996,4.5531,8.5868,0.7155,83.92,65.42,102.42,5.513,8.6857,7.6507,9.8197,0.4462,85.62,75.82,90.82,2.231,15.09,14.89,15.4,0.1302,-0.226,-0.29600000000000004,-0.01,0.08800000000000001,995.4,995.3,995.5,0.0486,76.29,75.29,77.06,0.3454
2020-06-16 18:10:00,4.6701,3.0191,6.1201,0.6525,7.3267,6.1118,8.9011,0.4469,5.9618,3.9325,7.656000000000001,0.6361,86.22,70.62,98.72,4.685,8.1589,7.031000000000001,9.2,0.4003,85.72,78.82,92.72,2.4019999999999997,13.46,13.27,13.6,0.062,0.292,0.276,0.348,0.027999999999999997,995.6,995.4,995.7,0.0503,88.0,87.1,88.9,0.5496
2020-06-16 19:10:00,4.4579,2.7089999999999996,6.1201,0.5793,6.9486,5.4919,7.9713,0.4878,5.5212,3.9325,7.0354,0.5349,95.62,78.12,108.42,5.851,8.004,6.4113,9.2,0.5255,90.22,80.82,101.82,3.6689999999999996,12.55,12.45,12.72,0.0384,0.221,0.16899999999999998,0.312,0.032,996.0,995.8,996.1,0.0421,97.2,96.9,97.4,0.1439
2020-06-16 20:10:00,4.4548,3.0191,5.81,0.5421,6.5457,5.4919,7.3515,0.3192,5.4653,4.2428,6.4148,0.4567,84.62,71.12,95.72,4.349,7.3656,6.7211,7.6507,0.1915,74.32,70.42,78.22,1.9040000000000001,14.23,13.98,14.49,0.1183,2.002,1.712,2.289,0.157,996.0,995.8,996.1,0.0394,75.49,71.7,80.7,2.1180000000000003
2020-06-16 21:10:00,3.7819,2.7089999999999996,4.8797,0.3907,6.0932,5.4919,6.7316,0.2752,4.5953,3.9325,5.1737,0.2234,86.32,79.22,94.82,2.418,7.031000000000001,6.1014,7.6507,0.3012,71.82,67.62,79.12,1.8459999999999999,15.05,14.9,15.2,0.0648,3.117,2.975,3.2289999999999996,0.051,996.1,996.0,996.3,0.0477,64.92,62.79,67.76,0.902
2020-06-16 22:10:00,3.8055,2.7089999999999996,5.1898,0.5241,6.4961,4.5621,7.6614,0.698,4.465,3.312,6.1045,0.5479999999999999,79.52,67.32,91.42,3.6239999999999997,7.4152,6.7211,7.9606,0.2721,71.82,65.52,79.02,3.267,13.75,13.61,13.91,0.0701,2.171,2.0,2.3609999999999998,0.10400000000000001,996.0,995.8,996.1,0.057,75.71,73.81,77.28,0.8759999999999999
2020-06-16 23:10:00,3.8148,2.7089999999999996,4.8797,0.3994,6.9424,6.1118,7.9713,0.326,5.1985,4.2428,6.1045,0.3426,91.22,81.82,100.62,2.742,7.2293,6.7211,8.2704,0.3415,86.72,83.02,89.82,1.181,13.18,12.97,13.41,0.1197,2.168,1.9280000000000002,2.434,0.16899999999999998,995.7,995.5,995.8,0.0418,79.55,77.94,82.0,1.229
2020-06-17 00:10:00,4.5107,3.3292,5.1898,0.3256,6.8928,6.1118,7.6614,0.2845,5.6763,5.1737,6.4148,0.2395,79.82,73.92,89.12,3.05,7.2727,6.7211,8.2704,0.2937,69.32,64.52,73.42,1.555,14.01,13.75,14.16,0.1228,3.116,2.795,3.338,0.146,995.6,995.4,995.7,0.0557,69.07,67.7,71.1,1.024
2020-06-17 01:10:00,4.7414,3.6393,5.81,0.3957,7.6242,6.1118,8.9011,0.7748,6.0177,4.5531,7.3457,0.6044,64.92,47.98,84.62,10.15,8.76,6.7211,9.8197,0.5708,56.52,50.05,71.22,2.7430000000000003,15.1,14.7,15.38,0.1263,2.727,2.47,2.9389999999999996,0.105,995.1,994.9,995.2,0.0539,57.97,55.59,63.68,1.661
2020-06-17 02:10:00,5.5247,4.5696,7.0504,0.3814,8.8019,7.9713,9.8309,0.4469,7.2588,6.1045,8.2765,0.3239,70.72,62.02,78.82,3.023,8.6857,7.9606,9.5099,0.4375,66.72,61.92,71.12,2.4219999999999997,16.04,15.79,16.3,0.1231,2.905,2.434,3.5189999999999997,0.29600000000000004,994.5,994.3,994.6,0.0546,47.92,45.82,50.01,0.835
2020-06-17 03:10:00,5.2828,4.5696,6.4302,0.3442,8.2688,7.3515,9.5209,0.4922,6.8306,5.7942,8.2765,0.3525,73.32,64.32,81.32,3.036,8.0969,7.031000000000001,9.2,0.4865,66.42,59.12,72.62,2.92,16.04,15.82,16.23,0.0845,2.542,2.109,2.7230000000000003,0.159,994.1,994.0,994.2,0.0394,45.85,44.36,48.1,0.9690000000000001
2020-06-17 04:10:00,5.2456,4.8797,5.81,0.2177,6.1738,5.4919,7.0415,0.2665,6.0611,5.484,6.4148,0.242,75.12,69.12,82.02,1.844,6.8761,6.1014,7.3409,0.2584,54.31,49.55,60.92,2.1719999999999997,15.95,15.72,16.19,0.1244,2.062,1.9280000000000002,2.397,0.10300000000000001,993.6,993.5,993.7,0.0462,44.62,43.3,46.05,0.7089
2020-06-17 05:10:00,3.4334,3.0191,3.6393,0.1594,4.1574,3.6324,4.8721,0.2219,3.9617,3.6223,4.5531,0.2234,71.52,60.62,79.22,4.06,4.6463,4.2423,5.1718,0.2095,45.44,42.44,51.77,2.508,16.84,16.67,16.97,0.0488,2.772,2.4330000000000003,2.866,0.121,993.2,993.1,993.4,0.0475,38.28,37.89,38.81,0.2691
2020-06-17 06:10:00,3.5847,3.0191,4.2595,0.3777,4.5789,3.9423,4.8721,0.1971,4.2335,3.312,4.8634,0.2879,48.81,45.51,53.8,1.821,4.707,3.9324,5.7916,0.2609,37.26,31.18,43.63,2.573,17.42,17.28,17.55,0.0392,0.986,0.563,1.4240000000000002,0.27399999999999997,993.0,992.9,993.1,0.0408,34.04,33.33,34.29,0.1663
2020-06-17 07:10:00,2.5806,2.0887,3.0191,0.1904,3.778,3.3224,4.5621,0.2634,3.1059,2.6914,3.6223,0.2302,25.78,17.51,33.84,2.964,4.4734,3.9324,5.1718,0.3049,21.62,14.66,26.93,2.46,16.98,16.9,17.11,0.0365,0.431,0.348,0.563,0.037000000000000005,993.4,993.2,993.5,0.051,35.59,34.69,36.09,0.2617
2020-06-17 08:10:00,2.6798,1.7786,3.3292,0.2487,4.1518,3.6324,4.5621,0.1841,3.3789999999999996,3.0017,3.6223,0.1551,19.13,15.84,22.1,1.4380000000000002,4.6153,4.2423,4.862,0.18100000000000002,19.51,17.94,22.99,1.237,17.36,17.28,17.48,0.0302,0.8109999999999999,0.634,0.9570000000000001,0.083,993.6,993.5,993.7,0.0447,33.6,33.02,33.88,0.1463
2020-06-17 09:10:00,2.5154,1.4685,3.6393,0.3566,3.4855,3.0125,3.9423,0.1816,3.6303,2.6914,4.2428,0.29100000000000004,13.71,356.18,23.39,3.035,3.3201,2.693,3.6225,0.1816,20.62,19.03,22.39,0.8370000000000001,19.06,18.97,19.17,0.047,1.41,1.173,1.496,0.084,993.9,993.7,994.0,0.0519,25.79,25.06,26.59,0.4238
2020-06-17 10:10:00,1.7799,1.1584,2.3988,0.2673,1.9141,0.843,2.7026,0.3322,1.84,1.14,2.6914,0.3078,31.0,9.36,51.15,8.41,2.0559,1.1437,2.693,0.26899999999999996,3.4,348.3,15.78,5.867999999999999,19.98,19.84,20.12,0.0664,0.285,0.205,0.348,0.033,994.1,993.9,994.2,0.0488,22.44,21.01,32.1,1.9880000000000002
